bookID,title,series,primary_author,all_authors,average_rating,ratings_count,text_reviews_count,isbn,isbn13,num_pages,publication_date,publisher,language,book_age,rating_popularity_score
13388,Vinyl Cafe Diaries,Vinyl Cafe  #4,Stuart McLean,['Stuart McLean'],4.19,924,59,0670044369,9780670044368,302,2003-11-28,Penguin Books Canada,English,22,28.616835760177064
13397,Checkmate,Tom Clancy's Splinter Cell  #3,David  Michaels,"['David  Michaels', 'Tom Clancy']",3.94,3896,65,0425212785,9780425212783,402,2006-11-07,Berkley,English,19,32.575771483034515
13398,Operation Barracuda,Tom Clancy's Splinter Cell  #2,David  Michaels,"['David  Michaels', 'Raymond Benson', 'Tom Clancy']",4.02,5062,79,0425204227,9780425204221,326,2005-11-01,Berkley,English,20,34.28945217731903
13399,Splinter Cell,Tom Clancy's Splinter Cell  #1,David  Michaels,"['David  Michaels', 'Raymond Benson', 'Tom Clancy']",3.85,10329,193,0425201686,9780425201688,355,2004-12-06,Berkley,English,21,35.584809114137684
13414,Ancilla to the Pre-Socratic Philosophers,,Kathleen Banks Freeman,"['Kathleen Banks Freeman', 'Hermann Alexander Diels']",4.25,46,7,0674035011,9780674035010,172,2003-08-08,Harvard University Press (Cambridge),English,22,16.36312730726775
13422,The Presocratic Philosophers,,Geoffrey S. Kirk,"['Geoffrey S. Kirk', 'John Earle Raven', 'Malcolm Schofield']",4.25,692,26,0521274559,9780521274555,518,1983-12-29,Cambridge University,English,42,27.79937749655709
13423,Presocratic Philosophy: A Very Short Introduction,,Catherine Osborne,['Catherine Osborne'],3.58,205,24,0192840940,9780192840943,144,2004-09-16,Oxford University Press  Usa,English,21,19.0737966842667
13424,The Presocratic Philosophers,,Jonathan Barnes,"['Jonathan Barnes', 'Ted Honderich']",4.14,68,3,0415050790,9780415050791,728,1982-09-16,Routledge,English,43,17.529200929032655
13425,The First Philosophers: The Presocratics and Sophists,,Robin Waterfield,"['Robin Waterfield', 'Anaximander', 'Anaximenes', 'Empedocles', 'Gorgias of Leontini', 'Heraclitus', 'Parmenides', 'Protagoras', 'Pythagoras', 'Thales', 'Thrasymachus', 'Zeno of Elea']",3.95,356,17,0192824546,9780192824547,400,2000-11-30,Oxford University,English,25,23.217056338029575
13440,Skeleton Crew,,Stephen King,['Stephen King'],3.96,97092,1186,0751504386,9780751504385,612,1993-05-13,Warner,English,32,45.474361261768074
13442,Night Shift,,Stephen King,['Stephen King'],4.0,486,56,0385129912,9780385129916,344,1993-10-01,Doubleday,English,32,24.75305649233036
13444,The Talisman,,Stephen King,"['Stephen King', 'Peter Straub']",4.13,1259,131,0670691992,9780670691999,646,1984-11-08,Viking; G. P. Putnam & Sons,English,41,29.483520709775014
13446,El retrato de Rose Madder,,Stephen King,"['Stephen King', 'Bettina Blanch Tyroller']",3.7,218,30,0307376583,9780307376589,496,2006-10-03,Debolsillo,Spanish,19,19.939565400321055
13448,The Dark Half,,Stephen King,['Stephen King'],3.77,103,16,5550707004,9785550707005,431,1989-11-01,Viking,English,36,17.509353689762975
13449,La Milla Verde,,Stephen King,"['Stephen King', 'María Eugenia Ciocchini Suárez']",4.44,9,1,0743233603,9780743233606,448,2002-03-26,Fireside,Spanish,23,10.223477812893565
13460,Girls Think of Everything: Stories of Ingenious Inventions by Women,,Catherine Thimmesh,"['Catherine Thimmesh', 'Melissa Sweet']",4.15,906,171,0618195637,9780618195633,64,2002-03-11,Hmh Books For Young Readers,English,23,28.262091167977818
13463,The How to Think Like Leonardo da Vinci Workbook: Your Personal Companion to How to Think Like Leonardo da Vinci,,Michael J. Gelb,['Michael J. Gelb'],3.85,327,16,0440508827,9780440508823,288,1999-06-15,Dell,English,26,22.303102392278955
13467,Brit-Think  Ameri-Think: A Transatlantic Survival Guide,,Jane Walmsley,['Jane Walmsley'],3.26,269,40,0142001341,9780142001349,160,2003-02-25,Penguin,English,22,18.2508555863347
13470,Think on These Things,,Jiddu Krishnamurti,"['Jiddu Krishnamurti', 'D. Rajagopal']",4.36,2509,137,0060916095,9780060916091,258,1989-10-11,Harperone,English,36,34.130245820068616
13484,Think Like a Cat: How to Raise a Well-Adjusted Cat—Not a Sour Puss,,Pam Johnson-Bennett,['Pam Johnson-Bennett'],4.06,543,69,0965013014,9780965013017,413,2000-01-24,Penguin,English,25,25.573733942235123
13487,JoJo's Bizarre Adventure  Vol. 6,Stardust Crusaders  #6,Hirohiko Araki,['Hirohiko Araki'],4.36,309,7,1421506556,9781421506555,208,2006-12-05,Viz Media,English,19,25.01145521700928
13489,JoJo's Bizarre Adventure  Vol. 5,Stardust Crusaders  #5,Hirohiko Araki,['Hirohiko Araki'],4.41,363,5,1421506548,9781421506548,208,2006-09-05,Viz Media,English,19,26.006448556278027
13490,JoJo's Bizarre Adventure  Vol. 7,Stardust Crusaders  #7,Hirohiko Araki,['Hirohiko Araki'],4.42,339,5,1421510782,9781421510781,208,2007-04-03,Viz Media,English,18,25.763939629837118
13492,Jojo's Bizarre Adventure  Tome 4: Dans la salle du dragon à deux têtes,Phantom Blood  #4,Hirohiko Araki,['Hirohiko Araki'],3.97,129,3,2290318043,9782290318041,180,2002-04-29,J'Ai Lu,French,23,19.32411176830866
13493,JoJo's Bizarre Adventure  Vol. 8,Stardust Crusaders  #8,Hirohiko Araki,['Hirohiko Araki'],4.46,303,5,1421510790,9781421510798,208,2007-08-07,Viz Media,English,18,25.49794354827175
13494,Jojo's Bizarre Adventure  Tome 17: L'Amoureux terrible,Stardust Crusaders  #5,Hirohiko Araki,"['Hirohiko Araki', 'Hirohiko Araki']",4.41,2,1,2290328308,9782290328309,202,2003-05-23,J'Ai Lu,French,22,4.8448801930263645
13495,Jojo's Bizarre Adventure  Tome 6: Jojo contre la forme de vie ultime,Battle Tendency  #1,Hirohiko Araki,['Hirohiko Araki'],4.18,122,2,2290318493,9782290318492,198,2002-06-26,J'Ai Lu,French,23,20.114930605456703
13506,Jack of Kinrowan: Jack the Giant-Killer / Drink Down the Moon,,Charles de Lint,['Charles de Lint'],4.12,3685,95,0312869592,9780312869595,412,2000-09-05,St. Martins,English,25,33.83466420950665
13509,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,,James W. Loewen,['James W. Loewen'],4.0,227,15,1565840089,9781565840089,48,2006-10-01,New,English,19,21.717382515817764
13517,C.G. Jung and Hermann Hesse: A Book of Two Friendships,,Miguel Serrano,['Miguel Serrano'],4.02,405,21,3856305580,9783856305581,142,1997-01-01,Daimon,English,28,24.145539701598963
13519,The Journey to the East,,Hermann Hesse,"['Hermann Hesse', 'Hilda Rosner']",3.7,8071,360,0312421680,9780312421687,128,2003-02-01,Picador,English,22,33.285779279523744
13521,Son of a Witch,The Wicked Years  #2,Gregory Maguire,"['Gregory Maguire', 'Douglas Smith', 'Jelena Bojić']",3.47,52323,3023,0060747226,9780060747220,352,2006-09-26,William Morrow Paperbacks,English,19,37.70228021225417
13529,March,,Geraldine Brooks,['Geraldine Brooks'],3.75,49145,5344,0143036661,9780143036661,280,2006-01-31,Penguin,English,19,40.50956527028871
13530,Foreign Correspondence: A Pen Pal's Journey from Down Under to All Over,,Geraldine Brooks,['Geraldine Brooks'],3.85,1428,204,0385483732,9780385483735,240,1999-01-19,Anchor,English,26,27.96921118502999
13536,Jojo's Bizarre Adventure  Tome 1: Dio  L'envahisseur,Phantom Blood  #1,Hirohiko Araki,['Hirohiko Araki'],3.88,6,0,2290061247,9782290061244,186,2002-01-28,J'Ai Lu,French,23,7.550131378334616
13538,Jojo's Bizarre Adventure  Tome 19: La Lampe Magique,Stardust Crusaders  #7,Hirohiko Araki,"['Hirohiko Araki', 'Hirohiko Araki']",4.42,3,1,2290329452,9782290329450,200,2003-07-15,J'Ai Lu,French,22,6.127421076149917
13540,Jojo's Bizarre Adventure  Tome 14: Le Navire désert et le Singe,Stardust Crusaders  #2,Hirohiko Araki,"['Hirohiko Araki', 'Hirohiko Araki']",4.41,4,2,2290328057,9782290328057,189,2003-02-25,J'Ai Lu,French,22,7.0976211938343825
13541,Jojo's Bizarre Adventure  Tome 13: Le Maléfice de Dio,Stardust Crusaders  #1,Hirohiko Araki,"['Hirohiko Araki', 'Hirohiko Araki']",4.31,4,3,2290328022,9782290328026,191,2003-01-28,J'Ai Lu,French,22,6.936677402590972
13544,Jojo's Bizarre Adventure  Tome 9: Ruée vers la falaise de la mort!,Battle Tendency  #4,Hirohiko Araki,['Hirohiko Araki'],4.27,91,2,2290319368,9782290319369,192,2002-09-27,J'Ai Lu,French,23,19.3080372239994
13545,Jojo's Bizarre Adventure  Tome 18: Death Thirteen,Stardust Crusaders  #6,Hirohiko Araki,"['Hirohiko Araki', 'Hirohiko Araki']",4.36,2,1,2290328316,9782290328316,188,2003-06-27,J'Ai Lu,French,22,4.789949578592959
13546,Jojo's Bizarre Adventure  Tome 11: Le guerrier qui retourne au vent,Battle Tendency  #6,Hirohiko Araki,['Hirohiko Araki'],4.39,94,1,2290320102,9782290320105,185,2002-11-26,J'Ai Lu,French,23,19.991519554126373
13547,Jojo's Bizarre Adventure  Tome 16: L'Expérience du combat !,Stardust Crusaders  #4,Hirohiko Araki,"['Hirohiko Araki', 'Hirohiko Araki']",4.45,3,1,2290328294,9782290328293,207,2003-04-29,J'Ai Lu,French,22,6.169009906983513
13548,Jojo's Bizarre Adventure  Tome 14: Le revolver est plus fort que l'épée,Stardust Crusaders  #3,Hirohiko Araki,"['Hirohiko Araki', 'Hirohiko Araki']",4.44,4,2,2290328227,9782290328224,202,2003-03-25,J'Ai Lu,French,22,7.145904331207406
13549,From Far Away  Vol. 12,,Kyoko Hikawa,"['Kyoko Hikawa', 'Yuko Sawada', 'Freeman Wong']",4.43,909,15,1421505398,9781421505398,208,2006-09-12,Viz Media,English,19,30.183559575833264
13550,From Far Away  Vol. 13,,Kyoko Hikawa,"['Kyoko Hikawa', 'Yuko Sawada', 'Freeman Wong']",4.48,897,17,1421505401,9781421505404,208,2006-11-14,Viz Media,English,19,30.464761905993857
13557,Vagabond  Volume 20,,Takehiko Inoue,['Takehiko Inoue'],4.41,513,12,1591165830,9781591165835,224,2005-03-15,Viz Media,English,20,27.52820460065728
13562,彼方から 13,,Kyoko Hikawa,['Kyoko Hikawa'],4.48,19,0,4592175433,9784592175438,178,2002-08-10,Hakusen Sha,Japanese,23,13.42088058552188
13568,Tsubasa: RESERVoir CHRoNiCLE  Vol. 11,,CLAMP,"['CLAMP', 'William Flanagan']",4.28,2728,35,0345485289,9780345485281,183,2006-10-31,Del Rey,English,19,33.86203542863169
13569,Tsubasa: RESERVoir CHRoNiCLE  Vol. 3,,CLAMP,"['CLAMP', 'William Flanagan']",4.28,5616,65,0345471830,9780345471833,196,2004-10-26,Del Rey,English,21,36.95160680803882
13570,Tsubasa: RESERVoir CHRoNiCLE  Vol. 1,,CLAMP,"['CLAMP', 'Anthony Gerard']",4.11,38296,396,0345470575,9780345470577,197,2004-04-27,Del Rey,English,21,43.373351325219666
13571,Tsubasa: RESERVoir CHRoNiCLE  Vol. 10,,CLAMP,"['CLAMP', 'William Flanagan']",4.29,2765,38,0345484304,9780345484307,184,2006-07-25,Del Rey,English,19,33.998925727443975
13575,Tsubasa: RESERVoir CHRoNiCLE  Vol. 8,,CLAMP,"['CLAMP', 'William Flanagan']",4.27,2993,40,0345484282,9780345484284,194,2006-01-31,Del Rey,English,19,34.17864096246278
13576,Tsubasa: RESERVoir CHRoNiCLE  Vol. 6,,CLAMP,"['CLAMP', 'William Flanagan']",4.3,3359,48,0345477936,9780345477934,193,2005-07-26,Del Rey,English,20,34.91469388771617
13578,Tsubasa: RESERVoir CHRoNiCLE  Vol. 09,,CLAMP,"['CLAMP', 'William Flanagan']",4.28,3052,41,0345484290,9780345484291,184,2006-04-25,Del Rey,English,19,34.34220636890528
13579,Tsubasa: RESERVoir CHRoNiCLE  Vol. 12,,CLAMP,"['CLAMP', 'William Flanagan']",4.31,2683,38,0345485327,9780345485328,184,2007-01-30,Del Rey,English,18,34.02772367677468
13583,ツバサ-RESERVoir CHRoNiCLE- 4,,CLAMP,['CLAMP'],4.28,6,2,4063633381,9784063633382,186,2004-02-17,講談社,Japanese,21,8.328495437956741
13584,ツバサ-RESERVoir CHRoNiCLE- 6,,CLAMP,['CLAMP'],4.3,5,1,4063633934,9784063633931,186,2004-06-17,講談社,Japanese,21,7.704565717680636
13585,ツバサ-RESERVoir CHRoNiCLE- 3,,CLAMP,['CLAMP'],4.28,7,1,4063633225,9784063633221,190,2003-12-17,講談社,Japanese,22,8.900009798389698
13586,ツバサ-RESERVoir CHRoNiCLE- 7,,CLAMP,['CLAMP'],4.29,5,2,4063634167,9784063634167,188,2004-08-17,講談社,Japanese,21,7.686648122988355
13587,ツバサ-RESERVoir CHRoNiCLE- 8,,CLAMP,['CLAMP'],4.27,4,0,4063634523,9784063634525,187,2004-11-17,講談社,Japanese,21,6.872299886093607
13588,Hikaru no Go  Vol. 7: The Young Lions Tournament,Hikaru no Go  #7,Yumi Hotta,"['Yumi Hotta', 'Takeshi Obata']",4.26,1144,18,1421506416,9781421506418,205,2006-07-05,Viz Media,English,19,30.00386124211033
13589,Hikaru no Go  Vol. 8: The Pro Test Preliminaries: Day Four,Hikaru no Go  #8,Yumi Hotta,"['Yumi Hotta', 'Takeshi Obata']",4.22,985,15,1421506424,9781421506425,205,2006-11-07,Viz Media,English,19,29.09122981642312
13591,Hikaru no Go  Vol. 9: The Pro Test Begins,Hikaru no Go  #9,Yumi Hotta,"['Yumi Hotta', 'Takeshi Obata', 'Yukari Umezawa']",4.27,1012,21,1421510669,9781421510668,207,2007-04-03,Viz Media,English,18,29.551267323141875
13592,Hikaru no Go  Vol. 10: Lifeline,Hikaru no Go  #10,Yumi Hotta,"['Yumi Hotta', 'Takeshi Obata']",4.28,953,20,1421510677,9781421510675,203,2007-08-07,Viz Media,English,18,29.36364051379867
13593,ヒカルの碁 18、番外編,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.11,275,7,4088732898,9784088732893,211,2002-08-02,集英社,Japanese,23,23.099847558097487
13594,ヒカルの碁 23、あなたに呼びかけている,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.22,61,5,4088735048,9784088735047,198,2003-09-04,集英社,Japanese,22,17.416507104890286
13595,ヒカルの碁 7、若獅子戦,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.26,9,2,4088728734,9784088728735,208,2000-06-07,集英社,Japanese,25,9.809012496154635
13596,ヒカルの碁 15、さよなら,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.25,289,8,4088732154,9784088732152,211,2001-12-24,集英社,Japanese,24,24.09699392266721
13598,ヒカルの碁 13、プロ第一戦,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.26,11,2,4088731441,9784088731445,195,2001-08-08,集英社,Japanese,24,10.58570232809688
13600,ヒカルの碁 14、sai vs toya koyo,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.23,331,6,4088731697,9784088731698,189,2001-10-09,集英社,Japanese,24,24.555720918516748
13602,ヒカルの碁 16、中国棋院,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.15,282,7,4088732324,9784088732329,191,2002-03-04,集英社,Japanese,23,23.42860462521944
13603,ヒカルの碁 6、院生試験,,Yumi Hotta,"['Yumi Hotta', 'Takeshi Obata']",4.22,8,2,4088728491,9784088728490,211,2000-04-09,集英社,Japanese,25,9.272287716358846
13608,ヒカルの碁 9、本戦開始,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.27,9,2,4088730224,9784088730226,207,2000-10-09,集英社,Japanese,25,9.832038347084575
13609,ヒカルの碁 22、打倒高永夏,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.21,329,5,4088734327,9784088734323,189,2003-06-04,集英社,Japanese,22,24.414180075278814
13611,ヒカルの碁 12、新初段シリーズ,,Yumi Hotta,"['Yumi Hotta', 'Yumi Hotta']",4.24,9,2,4088731107,9784088731100,189,2001-05-06,集英社,Japanese,24,9.762960794294756
13614,Death Note  Vol. 8: Target,Death Note  #8,Tsugumi Ohba,"['Tsugumi Ohba', 'Takeshi Obata', 'Tetsuichiro Miyaki']",4.26,16983,428,1421506297,9781421506296,201,2006-11-07,Viz Media,English,19,41.49251503441197
13615,Death Note  Vol. 1: Boredom,Death Note  #1,Tsugumi Ohba,"['Tsugumi Ohba', 'Takeshi Obata', 'Pookie Rolf']",4.43,174482,3010,1421501686,9781421501680,195,2005-10-10,Viz Media,English,20,53.468250894412144
13617,Death Note  Vol. 5: Whiteout,Death Note  #5,Tsugumi Ohba,"['Tsugumi Ohba', 'Takeshi Obata', 'Alexis Kirsch']",4.34,19274,583,1421506262,9781421506265,201,2006-05-02,Viz Media,English,19,42.82088862119284
13618,Death Note  Vol. 3: Hard Run,Death Note  #3,Tsugumi Ohba,"['Tsugumi Ohba', 'Takeshi Obata', 'Pookie Rolf']",4.43,22435,741,1421501708,9781421501703,200,2006-01-03,Viz Media,English,19,44.38160986148305
13619,Death Note  Vol. 2: Confluence,Death Note  #2,Tsugumi Ohba,"['Tsugumi Ohba', 'Takeshi Obata', 'Pookie Rolf']",4.43,25578,948,1421501694,9781421501697,197,2005-11-01,Viz Media,English,20,44.96240452727967
13620,Death Note  Vol. 6: Give-and-Take,Death Note  #6,Tsugumi Ohba,"['Tsugumi Ohba', 'Takeshi Obata', 'Alexis Kirsch']",4.39,18291,491,1421506270,9781421506272,215,2006-07-05,Viz Media,English,19,43.08442178217518
13621,Death Note  Vol. 7: Zero,Death Note  #7,Tsugumi Ohba,"['Tsugumi Ohba', 'Takeshi Obata', 'Alexis Kirsch']",4.43,18321,586,1421506289,9781421506289,211,2006-09-05,Viz Media,English,19,43.48425006540793
13622,Death Note  Vol. 9: Contact,Death Note  #9,Tsugumi Ohba,"['Tsugumi Ohba', 'Takeshi Obata', 'Tetsuichiro Miyaki']",4.21,13472,363,1421506300,9781421506302,193,2007-01-02,Viz Media,English,18,40.030544868992116
13624,The Worm Ouroboros,,E.R. Eddison,"['E.R. Eddison', 'Keith   Henderson']",3.71,2956,239,0486447405,9780486447407,446,2006-04-28,Dover Publications,English,19,29.65006222865269
13628,The Mezentian Gate,,E.R. Eddison,['E.R. Eddison'],3.6,134,5,0345272218,9780345272218,275,1978-04-12,Del Rey,English,47,17.658989202378347
13629,The Mythical Man-Month: Essays on Software Engineering,,Frederick P. Brooks Jr.,['Frederick P. Brooks Jr.'],4.05,9395,616,0201835959,9780201835953,322,1995-08-12,Addison-Wesley Professional,English,30,37.04955935040415
13630,Museum of Terror  Vol. 1: Tomie 1,,Junji Ito,"['Junji Ito', '伊藤潤二', 'Naomi Kokubo']",4.09,1444,83,1593075421,9781593075422,375,2006-08-08,Dark Horse Comics,English,19,29.75828621623532
13631,Museum of Terror  Vol. 2: Tomie 2,,Junji Ito,"['Junji Ito', '伊藤潤二', 'Naomi Kokubo']",4.11,911,33,1593076126,9781593076122,376,2006-09-19,Dark Horse Manga,English,19,28.0122803592055
13632,Museum of Terror  Vol. 3: The Long Hair in the Attic,,Junji Ito,"['Junji Ito', '伊藤潤二']",4.12,628,26,1593076398,9781593076399,392,2006-11-21,Dark Horse Manga,English,19,26.549820777605817
13633,Tomie 1  富江,,Junji Ito,"['Junji Ito', '伊藤潤二']",3.94,900,38,1588990842,9781588990846,248,2005-04-04,Comicsone,English,20,26.80581071497685
13634,Tomie 2  富江 Part 2,,Junji Ito,"['Junji Ito', '伊藤潤二']",3.86,521,32,1588990850,9781588990853,247,2005-04-04,Comicsone,English,20,24.154596889226987
13638,Hana Yori Dango: Le jeu da la fin du monde 1,Boys Over Flowers  #1,Yōko Kamio,"['Yōko Kamio', '神尾葉子']",4.11,26,3,2723441784,9782723441780,212,2003-03-05,Glénat,French,22,13.545889519277793
13639,Hana Yori Dango 3,Boys Over Flowers  #3,Yōko Kamio,"['Yōko Kamio', '神尾葉子']",4.12,10,0,2723442314,9782723442312,185,2003-06-18,Glénat,French,22,9.879328523929287
13640,Hana Yori Dango 2,Boys Over Flowers  #2,Yōko Kamio,"['Yōko Kamio', '神尾葉子']",4.12,12,0,2723442306,9782723442305,171,2003-05-14,Glénat,French,22,10.567591352741532
13647,Voices,Annals of the Western Shore  #2,Ursula K. Le Guin,['Ursula K. Le Guin'],3.88,3493,306,0152056785,9780152056780,341,2006-09-01,Harcourt,English,19,31.656153663892727
